ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2020-11-02,12.979166666666666,90.875,8.633333333333333,0.2,80.45833333333333
2020-11-03,12.129166666666668,89.66666666666667,10.220833333333333,0.0,84.16666666666667
2020-11-04,13.095833333333333,76.95833333333333,18.825,0.30000000000000004,30.208333333333332
2020-11-05,13.229166666666666,77.375,18.008333333333333,0.0,0.041666666666666664
2020-11-06,13.775,83.625,13.070833333333333,0.0,9.125
2020-11-07,14.479166666666666,81.95833333333333,13.2875,0.0,3.5
2020-11-08,13.833333333333334,82.875,11.583333333333334,0.0,25.375
2020-11-09,14.758333333333333,86.0,15.7875,0.0,16.541666666666668
2020-11-10,14.483333333333334,85.79166666666667,8.9,0.0,25.125
2020-11-11,12.841666666666667,88.75,10.770833333333334,0.0,89.5
2020-11-12,14.533333333333333,81.20833333333333,12.862499999999999,0.0,95.375
2020-11-13,13.65,86.125,15.291666666666666,0.2,54.875
2020-11-14,13.233333333333334,74.625,16.816666666666666,0.0,10.666666666666666
2020-11-15,13.487499999999999,76.58333333333333,12.683333333333332,0.0,0.0
2020-11-16,14.741666666666667,78.79166666666667,13.495833333333332,0.0,0.5833333333333334
2020-11-17,13.870833333333332,84.41666666666667,8.85,0.0,47.708333333333336
2020-11-18,12.804166666666667,84.79166666666667,8.883333333333333,0.0,55.958333333333336
2020-11-19,12.495833333333332,87.625,10.625,0.0,90.75
2020-11-20,13.320833333333333,82.58333333333333,11.070833333333333,0.1,77.04166666666667
2020-11-21,13.658333333333333,84.58333333333333,11.208333333333334,0.2,62.75
2020-11-22,14.6875,81.45833333333333,14.195833333333333,0.0,32.25
2020-11-23,14.4125,79.33333333333333,12.112499999999999,0.1,21.791666666666668
2020-11-24,14.541666666666666,82.33333333333333,12.920833333333334,0.2,6.541666666666667
2020-11-25,14.845833333333333,77.25,16.145833333333332,0.7,22.208333333333332
2020-11-26,14.799999999999999,60.75,20.066666666666666,0.0,0.4583333333333333
2020-11-27,14.241666666666667,80.95833333333333,17.295833333333334,0.0,14.666666666666666
2020-11-28,14.549999999999999,82.54166666666667,14.125,0.0,28.416666666666668
2020-11-29,16.154166666666665,64.95833333333333,16.220833333333335,0.0,27.875
2020-11-30,14.404166666666667,74.54166666666667,13.275,0.0,0.041666666666666664
2020-12-01,14.362499999999999,79.20833333333333,18.841666666666665,0.0,31.833333333333332
2020-12-02,14.204166666666666,78.41666666666667,16.5125,0.0,1.7916666666666667
2020-12-03,14.475,71.33333333333333,17.150000000000002,0.0,24.708333333333332
2020-12-04,15.520833333333334,73.04166666666667,11.975,0.0,0.125
