anio;mes;dia;barra;tension;valor
2025;7;19;QUILLOTA______220;220;65,36
2025;7;19;TARAPACA______220;220;61,07
2025;7;20;ATACAMA_______220;220;54,35
2025;7;20;CARDONES______220;220;54,52
2025;7;20;CHARRUA_______220;220;54,06
2025;7;20;CRUCERO_______220;220;54,52
2025;7;20;P.AZUCAR______220;220;54,52
2025;7;20;P.MONTT_______220;220;54,06
2025;7;20;QUILLOTA______220;220;54,06
2025;7;20;TARAPACA______220;220;54,52
2025;7;21;ATACAMA_______220;220;76,91
2025;7;21;CARDONES______220;220;77,07
2025;7;21;CHARRUA_______220;220;79,99
2025;7;21;CRUCERO_______220;220;77,07
2025;7;21;P.AZUCAR______220;220;77,07
2025;7;21;P.MONTT_______220;220;86,76
2025;7;21;QUILLOTA______220;220;79,99
2025;7;21;TARAPACA______220;220;75,62
2025;7;22;ATACAMA_______220;220;74,67
2025;7;22;CARDONES______220;220;74,67
2025;7;22;CHARRUA_______220;220;77,10
2025;7;22;CRUCERO_______220;220;74,67
2025;7;22;P.AZUCAR______220;220;74,67
2025;7;22;P.MONTT_______220;220;106,93
2025;7;22;QUILLOTA______220;220;77,10
2025;7;22;TARAPACA______220;220;74,67
2025;7;23;ATACAMA_______220;220;96,92
2025;7;23;CARDONES______220;220;96,92
2025;7;23;CHARRUA_______220;220;102,97
2025;7;23;CRUCERO_______220;220;96,92
2025;7;23;P.AZUCAR______220;220;96,92
2025;7;23;P.MONTT_______220;220;120,56
2025;7;23;QUILLOTA______220;220;102,97
2025;7;23;TARAPACA______220;220;94,06
2025;7;24;ATACAMA_______220;220;73,11
2025;7;24;CARDONES______220;220;73,11
2025;7;24;CHARRUA_______220;220;75,54
2025;7;24;CRUCERO_______220;220;73,11
2025;7;24;P.AZUCAR______220;220;73,11
2025;7;24;P.MONTT_______220;220;75,54
2025;7;24;QUILLOTA______220;220;75,54
2025;7;24;TARAPACA______220;220;70,61
2025;7;25;ATACAMA_______220;220;67,40
2025;7;25;CARDONES______220;220;67,40
2025;7;25;CHARRUA_______220;220;69,18
2025;7;25;CRUCERO_______220;220;67,40
2025;7;25;P.AZUCAR______220;220;67,40
2025;7;25;P.MONTT_______220;220;68,52
2025;7;25;QUILLOTA______220;220;69,18
2025;7;25;TARAPACA______220;220;67,40
2025;7;26;ATACAMA_______220;220;89,00
2025;7;26;CARDONES______220;220;89,00
2025;7;26;CHARRUA_______220;220;94,99
2025;7;26;CRUCERO_______220;220;89,00
2025;7;26;P.AZUCAR______220;220;89,00
2025;7;26;P.MONTT_______220;220;94,99
2025;7;26;QUILLOTA______220;220;94,99
2025;7;26;TARAPACA______220;220;84,44
2025;7;27;ATACAMA_______220;220;58,03
2025;7;27;CARDONES______220;220;58,03
2025;7;27;CHARRUA_______220;220;61,16
2025;7;27;CRUCERO_______220;220;58,03
2025;7;27;P.AZUCAR______220;220;58,03
2025;7;27;P.MONTT_______220;220;57,13
2025;7;27;QUILLOTA______220;220;61,16
2025;7;27;TARAPACA______220;220;54,80
2025;7;28;ATACAMA_______220;220;61,90
2025;7;28;CARDONES______220;220;61,90
2025;7;28;CHARRUA_______220;220;66,24
2025;7;28;CRUCERO_______220;220;61,90
2025;7;28;P.AZUCAR______220;220;61,90
2025;7;28;P.MONTT_______220;220;62,38
2025;7;28;QUILLOTA______220;220;66,24
2025;7;28;TARAPACA______220;220;61,90
2025;7;29;ATACAMA_______220;220;69,47
2025;7;29;CARDONES______220;220;72,04
2025;7;29;CHARRUA_______220;220;78,75
2025;7;29;CRUCERO_______220;220;69,47
2025;7;29;P.AZUCAR______220;220;72,04
2025;7;29;P.MONTT_______220;220;76,27
2025;7;29;QUILLOTA______220;220;78,75
2025;7;29;TARAPACA______220;220;66,99
2025;7;30;ATACAMA_______220;220;48,59
2025;7;30;CARDONES______220;220;49,03
2025;7;30;CHARRUA_______220;220;52,77
2025;7;30;CRUCERO_______220;220;48,59
2025;7;30;P.AZUCAR______220;220;49,03
2025;7;30;P.MONTT_______220;220;39,84
2025;7;30;QUILLOTA______220;220;52,77
2025;7;30;TARAPACA______220;220;48,59
2025;7;31;ATACAMA_______220;220;46,33
2025;7;31;CARDONES______220;220;46,33
2025;7;31;CHARRUA_______220;220;49,20
2025;7;31;CRUCERO_______220;220;46,33
2025;7;31;P.AZUCAR______220;220;46,33
2025;7;31;P.MONTT_______220;220;0,00
2025;7;31;QUILLOTA______220;220;49,20
2025;7;31;TARAPACA______220;220;45,14
